0	0
5.00000000000000e-08	1.56778481830642
1.00000000000000e-07	3.10376113159371
1.50000000000000e-07	4.56985587158036
2.00000000000000e-07	5.92955545338681
2.50000000000000e-07	7.14881506596354
3.00000000000000e-07	8.19691090007999
3.50000000000000e-07	9.04721398481245
4.00000000000000e-07	9.67786615013707
4.50000000000000e-07	10.0723409702185
5.00000000000000e-07	10.2198753135469
5.50000000000000e-07	10.1157602654709
6.00000000000000e-07	9.76148361975171
6.50000000000000e-07	9.16471977482233
7.00000000000000e-07	8.33916662825836
7.50000000000000e-07	7.30423284700640
8.00000000000000e-07	6.08458260758765
8.50000000000000e-07	4.70954845746912
9.00000000000000e-07	3.21242625731426
9.50000000000000e-07	1.62966914090100
1.00000000000000e-06	5.91455838920578e-15
1.05000000000000e-06	-1.63653589993817
1.10000000000000e-06	-3.23955499479353
1.15000000000000e-06	-4.76933200342175
1.20000000000000e-06	-6.18778442066608
1.25000000000000e-06	-7.45942052230994
1.30000000000000e-06	-8.55222728313006
1.35000000000000e-06	-9.43847599724884
1.40000000000000e-06	-10.0954253335589
1.45000000000000e-06	-10.5059040122950
1.50000000000000e-06	-10.6587581932296
1.55000000000000e-06	-10.5491519514255
1.60000000000000e-06	-10.1787128032222
1.65000000000000e-06	-9.55551804558884
1.70000000000000e-06	-8.69392159293978
1.75000000000000e-06	-7.61422494037466
1.80000000000000e-06	-6.34219975351447
1.85000000000000e-06	-4.90847328649348
1.90000000000000e-06	-3.34779126890724
1.95000000000000e-06	-1.69817599338373
2.00000000000000e-06	-1.23251902291932e-14
2.05000000000000e-06	1.70500207568904
2.10000000000000e-06	3.37475930344441
2.15000000000000e-06	4.96790269168556
2.20000000000000e-06	6.44479022833939
2.25000000000000e-06	7.76849332792970
2.30000000000000e-06	8.90572013695552
2.35000000000000e-06	9.82765261384171
2.40000000000000e-06	10.5106763410846
2.45000000000000e-06	10.9369845974105
2.50000000000000e-06	11.0950412552816
2.55000000000000e-06	10.9798905005614
2.60000000000000e-06	10.5933051132041
2.65000000000000e-06	9.94376900901846
2.70000000000000e-06	9.04629382568973
2.75000000000000e-06	7.92207344070159
2.80000000000000e-06	6.59798433306221
2.85000000000000e-06	5.10594354486360
2.90000000000000e-06	3.48213956682582
2.95000000000000e-06	1.76615467469745
3.00000000000000e-06	4.15583984440966e-15
3.05000000000000e-06	-1.77291314084258
3.10000000000000e-06	-3.50884046790910
3.15000000000000e-06	-5.16478426858358
3.20000000000000e-06	-6.69955859189863
3.25000000000000e-06	-8.07481371366095
3.30000000000000e-06	-9.25599438675783
3.35000000000000e-06	-10.2132079322833
3.40000000000000e-06	-10.9219803666974
3.45000000000000e-06	-11.3638814474375
3.50000000000000e-06	-11.5270026897758
3.55000000000000e-06	-11.4062759846109
3.60000000000000e-06	-11.0036243432592
3.65000000000000e-06	-10.3279404159335
3.70000000000000e-06	-9.39489267428913
3.75000000000000e-06	-8.22656341059899
3.80000000000000e-06	-6.85092688135228
3.85000000000000e-06	-5.30117990768528
3.90000000000000e-06	-3.61494093971598
3.95000000000000e-06	-1.83333690404352
4.00000000000000e-06	-2.66072498323076e-14
4.05000000000000e-06	1.84000108145025
4.10000000000000e-06	3.64126933108727
4.15000000000000e-06	5.35919973247839
4.20000000000000e-06	6.95108405700540
4.25000000000000e-06	8.37717277288571
4.30000000000000e-06	9.60166766009811
4.35000000000000e-06	10.5936203418751
4.40000000000000e-06	11.3277141813154
4.45000000000000e-06	11.7849097955396
4.50000000000000e-06	11.9529377422746
